"","strand","stop_pos","n","max_njunc","mean_njunc","mean_qwidth","mean_width","min_mapq","mean_mapq","file_name"
"14407","+",3940105,4,0,0,147,130,44,44,"Tobra-3_R1_stop.bam"
"14408","+",3942130,20,0,0,146.85,131.85,39,39,"Tobra-3_R1_stop.bam"
"14409","+",3950903,1,0,0,147,133,25,25,"Tobra-3_R1_stop.bam"
"14410","+",3966332,1,0,0,147,130,42,42,"Tobra-3_R1_stop.bam"
"14411","+",4012085,5,0,0,147,147,44,44,"Tobra-3_R1_stop.bam"
"14412","+",4147907,3,0,0,147,125,44,44,"Tobra-3_R1_stop.bam"
"14413","+",4275775,5,0,0,145.2,53.2,22,22,"Tobra-3_R1_stop.bam"
"14414","+",4275782,1,0,0,147,48,22,22,"Tobra-3_R1_stop.bam"
"14415","+",4275785,181,0,0,146.895027624309,45,22,22,"Tobra-3_R1_stop.bam"
"14416","+",4278762,6,0,0,146,114,42,42,"Tobra-3_R1_stop.bam"
"14417","+",4320894,2,0,0,147,135,44,44,"Tobra-3_R1_stop.bam"
"14418","+",4466107,197,0,0,146.878172588832,44.8832487309645,22,22,"Tobra-3_R1_stop.bam"
"14419","+",4526173,9,0,0,147,130,44,44,"Tobra-3_R1_stop.bam"
"14420","+",4593548,3,0,0,147,135,44,44,"Tobra-3_R1_stop.bam"
"14421","+",4632250,1,0,0,147,147,44,44,"Tobra-3_R1_stop.bam"
"14422","+",4670610,1,0,0,143,130,44,44,"Tobra-3_R1_stop.bam"
"14423","+",4676250,1,0,0,147,126,42,42,"Tobra-3_R1_stop.bam"
"14424","+",4682885,1,0,0,147,79,24,24,"Tobra-3_R1_stop.bam"
"14425","+",4713433,139,0,0,146.870503597122,44.9208633093525,22,22,"Tobra-3_R1_stop.bam"
"14426","+",4798137,6,0,0,147,131,44,44,"Tobra-3_R1_stop.bam"
"14427","+",4891870,1,0,0,23,23,1,1,"Tobra-3_R1_stop.bam"
"14428","+",4895051,2,0,0,28,25,24,24,"Tobra-3_R1_stop.bam"
"14429","+",4952503,6,0,0,146.666666666667,45.5,0,0,"Tobra-3_R1_stop.bam"
"14430","+",4953940,3,0,0,147,50,0,0,"Tobra-3_R1_stop.bam"
"14431","+",5025401,9,0,0,128.666666666667,128.666666666667,44,44,"Tobra-3_R1_stop.bam"
"14432","+",5066524,1,0,0,147,132,44,44,"Tobra-3_R1_stop.bam"
"14433","+",5091961,1,0,0,147,147,44,44,"Tobra-3_R1_stop.bam"
"14434","+",5142944,8,0,0,147,131,44,44,"Tobra-3_R1_stop.bam"
"14435","+",5174422,1,0,0,28,28,44,44,"Tobra-3_R1_stop.bam"
"14436","+",5178524,1,0,0,24,24,44,44,"Tobra-3_R1_stop.bam"
"14437","+",5268372,1,0,0,115,93,42,42,"Tobra-3_R1_stop.bam"
"14438","+",5373994,2,0,0,24,23,24,24,"Tobra-3_R1_stop.bam"
"14439","+",5383510,11,0,0,141.727272727273,129.818181818182,44,44,"Tobra-3_R1_stop.bam"
"14440","+",5415870,1,0,0,147,83,28,28,"Tobra-3_R1_stop.bam"
"14441","+",5458115,63,0,0,146.984126984127,45,22,22,"Tobra-3_R1_stop.bam"
"14442","+",5474423,8,0,0,25.25,24.75,0,17,"Tobra-3_R1_stop.bam"
"14443","+",5536510,6,0,0,147,45.1666666666667,0,0,"Tobra-3_R1_stop.bam"
"14444","+",5537954,1,0,0,147,50,0,0,"Tobra-3_R1_stop.bam"
"14445","+",5580792,4,0,0,147,114,36,40.5,"Tobra-3_R1_stop.bam"
"14446","+",5595331,12,0,0,147,42.5,22,22,"Tobra-3_R1_stop.bam"
"14447","+",5599358,3,0,0,25.6666666666667,25.6666666666667,36,41.3333333333333,"Tobra-3_R1_stop.bam"
"14448","+",5599359,241699,0,0,24.6018560275384,24.5979544805729,22,40.0009433220659,"Tobra-3_R1_stop.bam"
"14449","+",5599360,155,0,0,26.0064516129032,25.0258064516129,22,33.1741935483871,"Tobra-3_R1_stop.bam"
"14450","+",5599361,67,0,0,27.5522388059701,25.6716417910448,22,34.1194029850746,"Tobra-3_R1_stop.bam"
"14451","+",5599362,16,0,0,28,24.8125,22,23.75,"Tobra-3_R1_stop.bam"
"14452","+",5599363,1,0,0,28,24,22,22,"Tobra-3_R1_stop.bam"
"14453","+",5599364,2,0,0,28,23,22,22,"Tobra-3_R1_stop.bam"
"14454","+",5599365,2,0,0,28,23,22,22,"Tobra-3_R1_stop.bam"
"14455","+",5612106,16,0,0,146.75,130.875,44,44,"Tobra-3_R1_stop.bam"
"14456","+",5620806,3,0,0,147,130,44,44,"Tobra-3_R1_stop.bam"
"14457","+",5623629,1,0,0,147,95,36,36,"Tobra-3_R1_stop.bam"
"14458","+",5700121,7,0,0,147,133,44,44,"Tobra-3_R1_stop.bam"
"14459","+",5717407,1,0,0,127,114,44,44,"Tobra-3_R1_stop.bam"
"14460","+",5752347,9,0,0,147,133,37,37,"Tobra-3_R1_stop.bam"
"14461","+",5813465,2,0,0,25,25,22,33,"Tobra-3_R1_stop.bam"
"14462","+",5813466,934325,0,0,24.6595189040216,24.6512091616943,22,40.2280523372488,"Tobra-3_R1_stop.bam"
"14463","+",5813467,654,0,0,25.5168195718654,24.8363914373089,22,35.1620795107034,"Tobra-3_R1_stop.bam"
"14464","+",5813468,149,0,0,27.9597315436242,25.9463087248322,22,33.993288590604,"Tobra-3_R1_stop.bam"
"14465","+",5813469,643,0,0,27.4370139968896,25.1228615863142,22,28.3468118195956,"Tobra-3_R1_stop.bam"
"14466","+",5813470,2635,0,0,24.6702087286528,24.6656546489564,22,39.6789373814042,"Tobra-3_R1_stop.bam"
"14467","+",5813471,1,0,0,28,24,22,22,"Tobra-3_R1_stop.bam"
"14468","+",5813472,2,0,0,28,26,36,36,"Tobra-3_R1_stop.bam"
"14469","+",5833012,6,0,0,147,147,44,44,"Tobra-3_R1_stop.bam"
"14470","+",5843615,1,0,0,28,28,44,44,"Tobra-3_R1_stop.bam"
"14471","+",5850097,4,0,0,147,131,44,44,"Tobra-3_R1_stop.bam"
"14472","+",5853424,1,0,0,147,134,44,44,"Tobra-3_R1_stop.bam"
"14473","+",5860748,3,0,0,147,94,36,36,"Tobra-3_R1_stop.bam"
"14474","+",5875221,88,0,0,24.0113636363636,24.0113636363636,22,41,"Tobra-3_R1_stop.bam"
"14475","+",5876631,270,0,0,144.874074074074,44.0259259259259,22,22,"Tobra-3_R1_stop.bam"
"14476","+",5876632,1,0,0,147,45,22,22,"Tobra-3_R1_stop.bam"
"14477","+",5976118,12,0,0,147,132,44,44,"Tobra-3_R1_stop.bam"
"14478","+",5985235,13,0,0,147,131,44,44,"Tobra-3_R1_stop.bam"
"14479","+",5988474,8,0,0,147,130.25,42,43.5,"Tobra-3_R1_stop.bam"
"14480","+",5988801,1,0,0,147,130,44,44,"Tobra-3_R1_stop.bam"
"14481","+",5999445,2,0,0,147,134,44,44,"Tobra-3_R1_stop.bam"
"14482","+",6037121,4,0,0,147,113,42,42,"Tobra-3_R1_stop.bam"
"14483","+",6049379,1,0,0,147,77,28,28,"Tobra-3_R1_stop.bam"
"14484","+",6070106,10,0,0,144,99,36,36,"Tobra-3_R1_stop.bam"
"14485","+",6106277,2,0,0,147,130,44,44,"Tobra-3_R1_stop.bam"
"14486","+",6107202,1,0,0,110,86,41,41,"Tobra-3_R1_stop.bam"
"14487","+",6134967,2,0,0,147,103,41,41,"Tobra-3_R1_stop.bam"
"14488","+",6169327,4,0,0,28,28,44,44,"Tobra-3_R1_stop.bam"
"14489","+",6171081,113363,0,0,23.1745454866226,23.1688910843926,22,40.1867364131154,"Tobra-3_R1_stop.bam"
"14490","+",6171082,96,0,0,24.5104166666667,23.6458333333333,22,27.6041666666667,"Tobra-3_R1_stop.bam"
"14491","+",6171083,12,0,0,27.75,25.25,22,22.3333333333333,"Tobra-3_R1_stop.bam"
"14492","+",6183614,1,0,0,147,131,25,25,"Tobra-3_R1_stop.bam"
"14493","+",6193753,2,0,0,147,37,22,22,"Tobra-3_R1_stop.bam"
"14494","+",6246527,302,0,0,146.652317880795,44.6622516556291,22,22,"Tobra-3_R1_stop.bam"
"14495","+",6246529,1,0,0,147,43,22,22,"Tobra-3_R1_stop.bam"
"14496","+",6312981,3,0,0,147,45,0,0,"Tobra-3_R1_stop.bam"
"14497","+",6314425,1,0,0,147,50,0,0,"Tobra-3_R1_stop.bam"
"14498","+",6315303,1,0,0,147,131,1,1,"Tobra-3_R1_stop.bam"
"14499","+",6323537,50,0,0,147,46.08,22,22,"Tobra-3_R1_stop.bam"
"14500","+",6352985,2,0,0,147,119,42,42,"Tobra-3_R1_stop.bam"
"14501","+",6406093,9,0,0,147,127.222222222222,18,41.1111111111111,"Tobra-3_R1_stop.bam"
"14502","+",6413604,3,0,0,28,28,44,44,"Tobra-3_R1_stop.bam"
"14503","+",6493366,8,0,0,147,45,22,22,"Tobra-3_R1_stop.bam"
"14504","+",6493693,2,0,0,147,130,44,44,"Tobra-3_R1_stop.bam"
"14505","+",6535075,26245,0,0,24.6201943227281,24.6121546961326,22,39.9036006858449,"Tobra-3_R1_stop.bam"
"14506","+",6535076,15,0,0,25.8,25.1333333333333,22,38.9333333333333,"Tobra-3_R1_stop.bam"
"14507","+",6535077,4,0,0,28,26,36,36,"Tobra-3_R1_stop.bam"
"14508","-",4782,1,0,0,147,133,44,44,"Tobra-3_R1_stop.bam"
"14509","-",6687,2,0,0,28,23.5,22,22,"Tobra-3_R1_stop.bam"
"14510","-",6688,1,0,0,28,24,22,22,"Tobra-3_R1_stop.bam"
"14511","-",6689,14,0,0,28,25,24,24,"Tobra-3_R1_stop.bam"
"14512","-",6690,423,0,0,26.3971631205674,25.2245862884161,22,34.0141843971631,"Tobra-3_R1_stop.bam"
"14513","-",6691,971,0,0,24.5829042224511,24.43254376931,22,38.4284243048404,"Tobra-3_R1_stop.bam"
"14514","-",6692,718183,0,0,24.6213666990168,24.6160379736084,22,40.1548686059124,"Tobra-3_R1_stop.bam"
"14515","-",6693,2,0,0,23.5,23.5,44,44,"Tobra-3_R1_stop.bam"
"14516","-",32621,11,0,0,147,130,24,42.1818181818182,"Tobra-3_R1_stop.bam"
"14517","-",53503,9,0,0,147,132,44,44,"Tobra-3_R1_stop.bam"
"14518","-",111919,5,0,0,147,147,44,44,"Tobra-3_R1_stop.bam"
"14519","-",136660,13,0,0,28,26,36,36,"Tobra-3_R1_stop.bam"
"14520","-",140707,8,0,0,28.125,28.125,44,44,"Tobra-3_R1_stop.bam"
"14521","-",166148,2,0,0,147,130,44,44,"Tobra-3_R1_stop.bam"
"14522","-",206016,3,0,0,28,28,44,44,"Tobra-3_R1_stop.bam"
"14523","-",254864,22,0,0,139.954545454545,123.136363636364,21,41.9090909090909,"Tobra-3_R1_stop.bam"
"14524","-",254868,1,0,0,147,138,44,44,"Tobra-3_R1_stop.bam"
"14525","-",263284,3,0,0,147,147,44,44,"Tobra-3_R1_stop.bam"
"14526","-",328708,1,0,0,147,75,24,24,"Tobra-3_R1_stop.bam"
"14527","-",342205,1,0,0,147,147,44,44,"Tobra-3_R1_stop.bam"
"14528","-",407926,2,0,0,24,24,44,44,"Tobra-3_R1_stop.bam"
"14529","-",407970,1,0,0,25,23,22,22,"Tobra-3_R1_stop.bam"
"14530","-",407971,4,0,0,26,24.75,24,31.5,"Tobra-3_R1_stop.bam"
"14531","-",407972,7564,0,0,24.8179534637758,24.8014278159704,22,40.0854045478583,"Tobra-3_R1_stop.bam"
"14532","-",414001,2,0,0,147,131,44,44,"Tobra-3_R1_stop.bam"
"14533","-",436011,1,0,0,22,22,22,22,"Tobra-3_R1_stop.bam"
"14534","-",436265,2,0,0,28,23,22,22,"Tobra-3_R1_stop.bam"
"14535","-",436266,272,0,0,27.9926470588235,24.9926470588235,22,24.0955882352941,"Tobra-3_R1_stop.bam"
"14536","-",436267,1004,0,0,27.9880478087649,25.0856573705179,22,25.5189243027888,"Tobra-3_R1_stop.bam"
"14537","-",436268,2478,0,0,27.9245359160613,25.9188861985472,22,35.453188054883,"Tobra-3_R1_stop.bam"
"14538","-",436269,1075,0,0,25.966511627907,24.9562790697674,22,32.6251162790698,"Tobra-3_R1_stop.bam"
"14539","-",436270,2016774,0,0,24.6202583928591,24.6114958840207,22,40.1590678975433,"Tobra-3_R1_stop.bam"
"14540","-",436271,13,0,0,25.2307692307692,25.2307692307692,22,40,"Tobra-3_R1_stop.bam"
"14541","-",449998,1,0,0,147,125,44,44,"Tobra-3_R1_stop.bam"
"14542","-",459932,1,0,0,147,133,42,42,"Tobra-3_R1_stop.bam"
"14543","-",459933,13,0,0,145.538461538462,132.692307692308,44,44,"Tobra-3_R1_stop.bam"
"14544","-",489056,28,0,0,146.25,44.3214285714286,22,22,"Tobra-3_R1_stop.bam"
"14545","-",489066,3,0,0,147,55,22,22,"Tobra-3_R1_stop.bam"
"14546","-",508373,1,0,0,147,131,44,44,"Tobra-3_R1_stop.bam"
"14547","-",510874,63,0,0,147,45.9047619047619,22,22,"Tobra-3_R1_stop.bam"
"14548","-",546994,5,0,0,24,24,44,44,"Tobra-3_R1_stop.bam"
"14549","-",553594,1,0,0,147,54,22,22,"Tobra-3_R1_stop.bam"
"14550","-",624372,4,0,0,28,26,36,36,"Tobra-3_R1_stop.bam"
"14551","-",624373,1,0,0,28,27,42,42,"Tobra-3_R1_stop.bam"
"14552","-",624374,2198,0,0,24.540491355778,24.540491355778,22,40.1082802547771,"Tobra-3_R1_stop.bam"
"14553","-",638116,1,0,0,147,132,44,44,"Tobra-3_R1_stop.bam"
"14554","-",661050,2,0,0,147,103,41,41,"Tobra-3_R1_stop.bam"
"14555","-",678601,1,0,0,147,105,41,41,"Tobra-3_R1_stop.bam"
"14556","-",706844,1,0,0,147,147,44,44,"Tobra-3_R1_stop.bam"
"14557","-",735446,2,0,0,147,131,1,1,"Tobra-3_R1_stop.bam"
"14558","-",736324,8,0,0,147,50,0,0,"Tobra-3_R1_stop.bam"
"14559","-",737768,17,0,0,146.941176470588,45.3529411764706,0,0,"Tobra-3_R1_stop.bam"
"14560","-",754534,4,0,0,28,24,22,22,"Tobra-3_R1_stop.bam"
"14561","-",754535,74,0,0,28,25,24,24,"Tobra-3_R1_stop.bam"
"14562","-",754536,184,0,0,27.8152173913043,25.8315217391304,22,34.6630434782609,"Tobra-3_R1_stop.bam"
"14563","-",754537,165,0,0,26.1393939393939,25.1393939393939,22,33.2484848484848,"Tobra-3_R1_stop.bam"
"14564","-",754538,299359,0,0,24.632461359104,24.6280920232898,22,40.1953306899074,"Tobra-3_R1_stop.bam"
"14565","-",754539,2,0,0,24,24,22,33,"Tobra-3_R1_stop.bam"
"14566","-",812443,5,0,0,146,125,37,37,"Tobra-3_R1_stop.bam"
"14567","-",817319,40,0,0,147,46.05,22,22,"Tobra-3_R1_stop.bam"
"14568","-",842365,3,0,0,147,147,44,44,"Tobra-3_R1_stop.bam"
"14569","-",876096,2,0,0,147,136,44,44,"Tobra-3_R1_stop.bam"
"14570","-",904910,8,0,0,147,133,25,25,"Tobra-3_R1_stop.bam"
"14571","-",930565,1,0,0,147,130,44,44,"Tobra-3_R1_stop.bam"
"14572","-",946704,1,0,0,22,22,22,22,"Tobra-3_R1_stop.bam"
"14573","-",956525,4,0,0,139,127,44,44,"Tobra-3_R1_stop.bam"
"14574","-",989420,3,0,0,147,135,44,44,"Tobra-3_R1_stop.bam"
"14575","-",989553,1164,0,0,24.5687285223368,24.5687285223368,22,39.2680412371134,"Tobra-3_R1_stop.bam"
"14576","-",1041570,167,0,0,25.3413173652695,25.3173652694611,22,43.8502994011976,"Tobra-3_R1_stop.bam"
"14577","-",1121154,5,0,0,147,147,44,44,"Tobra-3_R1_stop.bam"
"14578","-",1134277,1,0,0,147,131,44,44,"Tobra-3_R1_stop.bam"
"14579","-",1134776,39,0,0,26.1538461538462,25.1538461538462,24,33.6923076923077,"Tobra-3_R1_stop.bam"
"14580","-",1193115,4,0,0,147,130,44,44,"Tobra-3_R1_stop.bam"
"14581","-",1220855,2,0,0,147,130,44,44,"Tobra-3_R1_stop.bam"
"14582","-",1220858,2,0,0,147,133,44,44,"Tobra-3_R1_stop.bam"
"14583","-",1220859,1,0,0,147,134,44,44,"Tobra-3_R1_stop.bam"
"14584","-",1230123,3,0,0,147,136,44,44,"Tobra-3_R1_stop.bam"
"14585","-",1244489,14,0,0,146,145.142857142857,44,44,"Tobra-3_R1_stop.bam"
"14586","-",1257597,50,0,0,144.5,130.66,39,43.62,"Tobra-3_R1_stop.bam"
"14587","-",1268193,6,0,0,147,34,22,22,"Tobra-3_R1_stop.bam"
"14588","-",1300236,2,0,0,147,135,44,44,"Tobra-3_R1_stop.bam"
"14589","-",1307176,2,0,0,138,121,44,44,"Tobra-3_R1_stop.bam"
"14590","-",1312044,1,0,0,147,132,44,44,"Tobra-3_R1_stop.bam"
"14591","-",1339735,4,0,0,147,128,44,44,"Tobra-3_R1_stop.bam"
"14592","-",1371072,2,0,0,147,45,22,22,"Tobra-3_R1_stop.bam"
"14593","-",1396558,5,0,0,147,131,44,44,"Tobra-3_R1_stop.bam"
"14594","-",1417099,2,0,0,28,25,24,24,"Tobra-3_R1_stop.bam"
"14595","-",1417101,2,0,0,26,25,22,23,"Tobra-3_R1_stop.bam"
"14596","-",1417102,12942,0,0,24.6422500386339,24.6270282800185,22,40.3429145418019,"Tobra-3_R1_stop.bam"
"14597","-",1418219,4,0,0,147,72,24,24,"Tobra-3_R1_stop.bam"
"14598","-",1431064,3,0,0,28,25,24,24,"Tobra-3_R1_stop.bam"
"14599","-",1431065,2,0,0,26,24.5,24,30,"Tobra-3_R1_stop.bam"
"14600","-",1431066,17,0,0,26.8235294117647,25.8235294117647,24,36.7058823529412,"Tobra-3_R1_stop.bam"
"14601","-",1431067,13757,0,0,24.6438903830777,24.6355310023988,22,40.2826197572145,"Tobra-3_R1_stop.bam"
"14602","-",1477679,1,0,0,147,131,44,44,"Tobra-3_R1_stop.bam"
"14603","-",1483947,188,0,0,28,24.7446808510638,22,23.4893617021277,"Tobra-3_R1_stop.bam"
"14604","-",1483948,9,0,0,28.1111111111111,26.1111111111111,36,36.5555555555556,"Tobra-3_R1_stop.bam"
"14605","-",1483949,5,0,0,25.6,24.6,22,27.2,"Tobra-3_R1_stop.bam"
"14606","-",1483950,32193,0,0,24.5925511757214,24.5904699779455,22,40.098903488336,"Tobra-3_R1_stop.bam"
"14607","-",1542202,3,0,0,147,131,44,44,"Tobra-3_R1_stop.bam"
"14608","-",1569902,2,0,0,141,38,22,22,"Tobra-3_R1_stop.bam"
"14609","-",1569903,457,0,0,146.910284463895,45.8096280087527,22,22,"Tobra-3_R1_stop.bam"
"14610","-",1581287,7,0,0,138.428571428571,125.714285714286,44,44,"Tobra-3_R1_stop.bam"
"14611","-",1655822,1,0,0,28,26,36,36,"Tobra-3_R1_stop.bam"
"14612","-",1694178,4,0,0,146,135,44,44,"Tobra-3_R1_stop.bam"
"14613","-",1727925,1,0,0,147,108,41,41,"Tobra-3_R1_stop.bam"
"14614","-",1727927,3,0,0,147,113,42,42,"Tobra-3_R1_stop.bam"
"14615","-",1749988,9,0,0,147,134,44,44,"Tobra-3_R1_stop.bam"
"14616","-",1752427,1,0,0,147,119,42,42,"Tobra-3_R1_stop.bam"
"14617","-",1766953,2,0,0,147,135,21,21,"Tobra-3_R1_stop.bam"
"14618","-",1766957,15,0,0,147,139.133333333333,21,21.2666666666667,"Tobra-3_R1_stop.bam"
"14619","-",1767749,1,0,0,147,135,21,21,"Tobra-3_R1_stop.bam"
"14620","-",1767753,12,0,0,144.333333333333,135.166666666667,18,20.25,"Tobra-3_R1_stop.bam"
"14621","-",1767988,5,0,0,147,128,44,44,"Tobra-3_R1_stop.bam"
"14622","-",1805721,2,0,0,109,75,36,36,"Tobra-3_R1_stop.bam"
"14623","-",1863061,1,0,0,147,147,44,44,"Tobra-3_R1_stop.bam"
"14624","-",1888068,39,0,0,27.8461538461538,24.8461538461538,22,23.8461538461538,"Tobra-3_R1_stop.bam"
"14625","-",1926348,1,0,0,147,131,44,44,"Tobra-3_R1_stop.bam"
"14626","-",1942641,9,0,0,147,45,22,22,"Tobra-3_R1_stop.bam"
"14627","-",2046865,2,0,0,147,130,44,44,"Tobra-3_R1_stop.bam"
"14628","-",2068799,70,0,0,26.6571428571429,24.9857142857143,22,39.6857142857143,"Tobra-3_R1_stop.bam"
"14629","-",2069506,1,0,0,28,28,44,44,"Tobra-3_R1_stop.bam"
"14630","-",2077595,8,0,0,147,125,44,44,"Tobra-3_R1_stop.bam"
"14631","-",2096600,3,0,0,28,26,36,36,"Tobra-3_R1_stop.bam"
"14632","-",2151622,7,0,0,23,23,44,44,"Tobra-3_R1_stop.bam"
"14633","-",2163936,3,0,0,147,131.666666666667,44,44,"Tobra-3_R1_stop.bam"
"14634","-",2187688,4,0,0,147,147,44,44,"Tobra-3_R1_stop.bam"
"14635","-",2199254,928,0,0,25.6799568965517,25.6724137931034,22,39.8189655172414,"Tobra-3_R1_stop.bam"
"14636","-",2209681,15,0,0,147,125.066666666667,42,43.8666666666667,"Tobra-3_R1_stop.bam"
"14637","-",2258563,4,0,0,28,24,22,22,"Tobra-3_R1_stop.bam"
"14638","-",2258564,43,0,0,28,25.906976744186,22,34.8837209302326,"Tobra-3_R1_stop.bam"
"14639","-",2258565,267,0,0,25.752808988764,25.4044943820225,22,39.4531835205993,"Tobra-3_R1_stop.bam"
"14640","-",2258566,204952,0,0,24.6184228502283,24.6132996994418,22,40.1790077676724,"Tobra-3_R1_stop.bam"
"14641","-",2258567,2,0,0,23,23,44,44,"Tobra-3_R1_stop.bam"
"14642","-",2259944,1,0,0,28,24,22,22,"Tobra-3_R1_stop.bam"
"14643","-",2259947,704,0,0,24.7428977272727,24.7428977272727,22,40.6022727272727,"Tobra-3_R1_stop.bam"
"14644","-",2274607,2,0,0,23,23,44,44,"Tobra-3_R1_stop.bam"
"14645","-",2299955,17,0,0,25.2941176470588,25.2941176470588,22,41.4117647058824,"Tobra-3_R1_stop.bam"
"14646","-",2355273,3,0,0,147,147,44,44,"Tobra-3_R1_stop.bam"
"14647","-",2394868,3,0,0,147,130,42,43.3333333333333,"Tobra-3_R1_stop.bam"
"14648","-",2411008,1,0,0,147,133,37,37,"Tobra-3_R1_stop.bam"
"14649","-",2412170,1,0,0,126,101,42,42,"Tobra-3_R1_stop.bam"
"14650","-",2420670,2,0,0,147,131,44,44,"Tobra-3_R1_stop.bam"
"14651","-",2471438,9,0,0,25.3333333333333,24.3333333333333,22,27.7777777777778,"Tobra-3_R1_stop.bam"
"14652","-",2471439,5090,0,0,24.7076620825147,24.7062868369352,22,40.3787819253438,"Tobra-3_R1_stop.bam"
"14653","-",2596620,3,0,0,147,133,44,44,"Tobra-3_R1_stop.bam"
"14654","-",2603637,1,0,0,147,132,44,44,"Tobra-3_R1_stop.bam"
"14655","-",2753246,3,0,0,25,25,44,44,"Tobra-3_R1_stop.bam"
"14656","-",2801804,5,0,0,147,130,44,44,"Tobra-3_R1_stop.bam"
"14657","-",2859135,3,0,0,147,129,44,44,"Tobra-3_R1_stop.bam"
"14658","-",3001441,5,0,0,122,100,42,42,"Tobra-3_R1_stop.bam"
"14659","-",3124455,1,0,0,147,130,44,44,"Tobra-3_R1_stop.bam"
"14660","-",3227853,3,0,0,147,130,44,44,"Tobra-3_R1_stop.bam"
"14661","-",3237739,1,0,0,147,143,36,36,"Tobra-3_R1_stop.bam"
"14662","-",3274738,6,0,0,147,133,44,44,"Tobra-3_R1_stop.bam"
"14663","-",3300895,5,0,0,147,133,44,44,"Tobra-3_R1_stop.bam"
"14664","-",3305046,1,0,0,147,53,22,22,"Tobra-3_R1_stop.bam"
"14665","-",3341848,6,0,0,129,121,44,44,"Tobra-3_R1_stop.bam"
"14666","-",3369577,5,0,0,147,130,44,44,"Tobra-3_R1_stop.bam"
"14667","-",3373248,3,0,0,147,134,44,44,"Tobra-3_R1_stop.bam"
"14668","-",3416497,2,0,0,147,109,41,41,"Tobra-3_R1_stop.bam"
"14669","-",3422965,1,0,0,126,126,44,44,"Tobra-3_R1_stop.bam"
"14670","-",3444981,1,0,0,28,28,44,44,"Tobra-3_R1_stop.bam"
"14671","-",3479867,4,0,0,147,133,44,44,"Tobra-3_R1_stop.bam"
"14672","-",3526281,1,0,0,147,133,44,44,"Tobra-3_R1_stop.bam"
"14673","-",3594704,4,0,0,147,42,2,2,"Tobra-3_R1_stop.bam"
"14674","-",3657708,2,0,0,147,134,44,44,"Tobra-3_R1_stop.bam"
"14675","-",3666065,1,0,0,147,130,44,44,"Tobra-3_R1_stop.bam"
"14676","-",3699634,1,0,0,28,25,24,24,"Tobra-3_R1_stop.bam"
"14677","-",3699636,1615,0,0,24.9176470588235,24.6260061919505,22,37.8049535603715,"Tobra-3_R1_stop.bam"
"14678","-",3699637,1,0,0,22,22,22,22,"Tobra-3_R1_stop.bam"
"14679","-",3847982,2,0,0,147,53,22,22,"Tobra-3_R1_stop.bam"
"14680","-",3914743,2,0,0,147,130,44,44,"Tobra-3_R1_stop.bam"
"14681","-",3979838,3,0,0,147,104,41,41,"Tobra-3_R1_stop.bam"
"14682","-",4061465,2,0,0,147,112.5,42,42,"Tobra-3_R1_stop.bam"
"14683","-",4120619,1,0,0,146,126,44,44,"Tobra-3_R1_stop.bam"
"14684","-",4123381,8,0,0,147,131,44,44,"Tobra-3_R1_stop.bam"
"14685","-",4173682,2,0,0,147,131,44,44,"Tobra-3_R1_stop.bam"
"14686","-",4217066,5,0,0,147,130,44,44,"Tobra-3_R1_stop.bam"
"14687","-",4274085,7,0,0,147,130,44,44,"Tobra-3_R1_stop.bam"
"14688","-",4297564,3,0,0,147,147,44,44,"Tobra-3_R1_stop.bam"
"14689","-",4328173,26,0,0,145.730769230769,133.307692307692,42,43.9230769230769,"Tobra-3_R1_stop.bam"
"14690","-",4333070,2,0,0,147,134,44,44,"Tobra-3_R1_stop.bam"
"14691","-",4397591,1,0,0,23,23,44,44,"Tobra-3_R1_stop.bam"
"14692","-",4399096,1,0,0,28,23,22,22,"Tobra-3_R1_stop.bam"
"14693","-",4399098,2,0,0,28,24,22,22,"Tobra-3_R1_stop.bam"
"14694","-",4399099,88,0,0,28,25.7613636363636,22,33.2272727272727,"Tobra-3_R1_stop.bam"
"14695","-",4399100,785,0,0,27.8127388535032,25.8012738853503,22,33.8484076433121,"Tobra-3_R1_stop.bam"
"14696","-",4399101,943,0,0,25.5683987274655,24.5641569459173,22,30.1781548250265,"Tobra-3_R1_stop.bam"
"14697","-",4399102,732856,0,0,24.6056101062146,24.5958237361774,22,40.0867769384436,"Tobra-3_R1_stop.bam"
"14698","-",4399103,1,0,0,23,23,44,44,"Tobra-3_R1_stop.bam"
"14699","-",4475085,1,0,0,131,30,22,22,"Tobra-3_R1_stop.bam"
"14700","-",4475302,1,0,0,147,44,22,22,"Tobra-3_R1_stop.bam"
"14701","-",4475303,3,0,0,144.333333333333,42.3333333333333,22,22,"Tobra-3_R1_stop.bam"
"14702","-",4475304,2812,0,0,146.498221906117,45.4804409672831,22,22,"Tobra-3_R1_stop.bam"
"14703","-",4475308,1,0,0,139,42,22,22,"Tobra-3_R1_stop.bam"
"14704","-",4545760,29,0,0,146.068965517241,131.344827586207,44,44,"Tobra-3_R1_stop.bam"
"14705","-",4581925,30,0,0,147,42.8333333333333,22,22,"Tobra-3_R1_stop.bam"
"14706","-",4665334,5,0,0,147,131,44,44,"Tobra-3_R1_stop.bam"
"14707","-",4682894,1,0,0,147,45,22,22,"Tobra-3_R1_stop.bam"
"14708","-",4682897,4,0,0,147,48,22,22,"Tobra-3_R1_stop.bam"
"14709","-",4682901,2,0,0,147,52,22,22,"Tobra-3_R1_stop.bam"
